fecha,empresa,localidad,provincia,cupo_total_asignado_ton,produccion_ton,ventas_al_corte_ton,otras_ventas_ton,ventas_a_axion_ton,ventas_a_dapsa_ton,ventas_a_petrobras_ton,ventas_a_petrolera_cono_sur_ton,ventas_a_polipetrol_ton,ventas_a_refinor_ton,ventas_a_shell_ton,ventas_a_ypf_ton,ventas_a_oil_combustibles_ton,ventas_a_new_american_oil_ton,ventas_a_refi_pampa_oil_ton,ventas_a_trafigura_oil_ton,ventas_enarsa_ton,ventas_e_der_del_pet_ton,ventas_petroil_ton
8/1/2012,COLALAO DEL VALLE S.A.,MALVINAS ARGENTINAS,BUENOS AIRES,900,0,149.98,0,0,0,0,0,0,0,0,149.98,0,0,0,0,0,0,0
8/1/2012,DIASER S.A. ,SAN LUIS,SAN LUIS,5007,3124,3335,0,0,0,0,0,0,0,0,3335,0,0,0,0,0,0,0
8/1/2012,EXPLORA S.A.,SAN LORENZO,SANTA FE,4936,4089.77,3704.83,0,1186.94,0,0,0,0,0,989.5,1528.39,0,0,0,0,0,0,0
8/1/2012,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,4167,2298.24,2298.24,0,0,0,322.88,0,0,0,983.36,992,0,0,0,0,0,0,0
8/1/2012,PROCHEM BIO S.A.,RAMALLO,BUENOS AIRES,1000,283,308,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0
8/1/2012,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,4167,3514,4170.92,0,0,0,0,0,0,0,0,3367.16,803.76,0,0,0,0,0,0
8/1/2012,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,2708,4918.17,3367.65,0,0,0,0,0,0,0,998.53,2369.12,0,0,0,0,0,0,0
8/1/2012,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,3223,23929.27,4190.36,0,1759.58,0,0,0,0,0,579.88,1714.56,136.34,0,0,0,0,0,0
8/1/2012,RENOVA S.A.,SAN LORENZO,SANTA FE,3337,44843.07,2994.93,0,499.76,0,0,0,0,0,0,2089.77,405.4,0,0,0,0,0,0
9/1/2012,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,ENERGÍA RENOVABLE S.A., CATRILÓ,LA PAMPA,4167,328.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,1400,1170,1061.52,0,0,0,0,0,0,289.52,772,0,0,0,0,0,0,0,0
9/1/2012,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,4000,1710,1712.67,0,0,0,1402.41,197.98,0,0,0,0,112.28,0,0,0,0,0,0
9/1/2012,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,SOYENERGY S.A., PILAR,BUENOS AIRES,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,CARGILL S.A., ROSARIO,SANTA FE,1549,13782.04,457.37,0,0,0,0,0,0,0,0,457.37,0,0,0,0,0,0,0
9/1/2012,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,2983,19372.48,3180.71,0,0,0,0,0,0,0,197.68,2983.03,0,0,0,0,0,0,0
9/1/2012,UNITEC BIO S.A., SAN LORENZO,SANTA FE,3685,16034.01,5132.19,0,1871.29,0,0,0,0,0,2250.6,0,1010.3,0,0,0,0,0,0
9/1/2012,BIOCOMBUSTIBLES TRES ARROYOS S.A., TRES ARROYOS,BUENOS AIRES,60,30.1,30.1,0,0,0,30.1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,PITEY S.A., VILLA MERCEDES,SAN LUIS,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,CREMER Y ASOCIADOS S.A.,ARROYO SECO,SANTA FE,3500,34.11,1068.69,0,0,0,0,0,0,0,0,1068.69,0,0,0,0,0,0,0
9/1/2012,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,1827,3144.68,2326.1,0,499.79,0,0,0,0,0,0,1826.31,0,0,0,0,0,0,0
9/1/2012,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,4167,1045.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,3593,7483.45,3774.94,0,0,0,0,0,0,1165.66,0,2609.28,0,0,0,0,0,0,0
9/1/2012,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,1667,44006.56,3923.82,88.72,2983.14,0,940.68,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,COLALAO DEL VALLE S.A.,MALVINAS ARGENTINAS,BUENOS AIRES,100,0,31.78,0,0,0,0,0,0,0,0,31.78,0,0,0,0,0,0,0
9/1/2012,DIASER S.A. ,SAN LUIS,SAN LUIS,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,EXPLORA S.A.,SAN LORENZO,SANTA FE,2824,0,4596.37,0,936.61,0,0,0,0,0,1027,2632.76,0,0,0,0,0,0,0
9/1/2012,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,4167,345.15,345.15,0,0,0,345.15,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,PROCHEM BIO S.A.,RAMALLO,BUENOS AIRES,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2012,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,4167,3867,4172.59,0,0,0,0,500,0,0,0,3167.01,505.58,0,0,0,0,0,0
9/1/2012,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,1549,2027,1626.86,0,0,0,0,0,0,0,1006.09,620.77,0,0,0,0,0,0,0
9/1/2012,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,1844,4491.96,1783.32,0,1253.64,0,0,0,0,0,529.68,0,0,0,0,0,0,0,0
9/1/2012,RENOVA S.A.,SAN LORENZO,SANTA FE,1909,14208.91,2408.66,0,499.82,0,0,0,0,0,0,1908.84,0,0,0,0,0,0,0
10/1/2012,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2012,ENERGÍA RENOVABLE S.A., CATRILÓ,LA PAMPA,4166,2942.06,2769.76,0,0,0,177.68,0,0,0,0,2592.08,0,0,0,0,0,0,0
10/1/2012,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,1400,1390,860.7,525.86,0,0,0,0,0,148.36,712.34,0,0,0,0,0,0,0,0
10/1/2012,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,4000,1680,1681.52,0,0,0,1202.98,0,0,0,0,0,478.54,0,0,0,0,0,0
10/1/2012,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,2843.38,2961.78,0,0,0,204.34,0,0,0,0,2757.44,0,0,0,0,0,0,0
10/1/2012,SOYENERGY S.A., PILAR,BUENOS AIRES,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2012,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2012,CARGILL S.A., ROSARIO,SANTA FE,1886,13742.02,1819.84,0,0,0,0,0,0,0,0,1819.84,0,0,0,0,0,0,0
10/1/2012,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,3631,38008.25,5594.89,0,0,0,0,0,0,0,989.76,4605.13,0,0,0,0,0,0,0
10/1/2012,UNITEC BIO S.A., SAN LORENZO,SANTA FE,4486,3249,4832.71,0,1904.46,0,0,0,0,0,2428.42,499.83,0,0,0,0,0,0,0
10/1/2012,BIOCOMBUSTIBLES TRES ARROYOS S.A., TRES ARROYOS,BUENOS AIRES,60,19.4,19.4,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2012,PITEY S.A., VILLA MERCEDES,SAN LUIS,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2012,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2012,CREMER Y ASOCIADOS S.A.,ARROYO SECO,SANTA FE,3500,1558.9,2239.34,0,999.9,0,0,0,0,0,0,0,1239.44,0,0,0,0,0,0
10/1/2012,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,2225,0,1924.07,0,499.73,0,0,0,0,0,499.62,924.72,0,0,0,0,0,0,0
10/1/2012,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,4166,2973.8,4163.26,0,431.2,0,1655.5,0,0,0,0,2076.56,0,0,0,0,0,0,0
10/1/2012,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,4374,4216.85,4423.86,0,0,0,0,0,0,994.02,0,3429.84,0,0,0,0,0,0,0
10/1/2012,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,2029,21333.16,2840.28,0,2840.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2012,COLALAO DEL VALLE S.A.,MALVINAS ARGENTINAS,BUENOS AIRES,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2012,DIASER S.A. ,SAN LUIS,SAN LUIS,3488,3523,3458,0,0,0,0,0,0,0,0,3458,0,0,0,0,0,0,0
10/1/2012,EXPLORA S.A.,SAN LORENZO,SANTA FE,3437,0,3432.68,0,0,0,0,0,0,0,0,3432.68,0,0,0,0,0,0,0
10/1/2012,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,4166,334.96,334.96,0,0,0,334.96,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2012,PROCHEM BIO S.A.,RAMALLO,BUENOS AIRES,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2012,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,4166,4354.16,4163.89,0,0,0,0,1011.8,0,0,0,2166.17,985.92,0,0,0,0,0,0
10/1/2012,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,1886,2087.91,2133.76,0,0,0,0,0,0,0,1180.63,953.13,0,0,0,0,0,0,0
10/1/2012,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,2245,4094.96,2258.78,0,993.03,0,0,0,0,0,788.6,477.15,0,0,0,0,0,0,0
10/1/2012,RENOVA S.A.,SAN LORENZO,SANTA FE,2324,29656.33,2256.6,0,499.91,0,0,0,0,0,0,1756.69,0,0,0,0,0,0,0
11/1/2012,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2012,ENERGÍA RENOVABLE S.A., CATRILÓ,LA PAMPA,4166,4046.6,4181.3,0,539.1,0,434.86,0,0,0,0,3207.34,0,0,0,0,0,0,0
11/1/2012,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,1400,1920,1505.98,414.99,0,0,0,0,0,115.64,1247.02,0,143.32,0,0,0,0,0,0
11/1/2012,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,4000,1530,1523.46,0,0,0,667.38,328.68,0,0,0,0,527.4,0,0,0,0,0,0
11/1/2012,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,3754.73,3617.08,0,0,0,322.36,276.44,0,0,0,3018.28,0,0,0,0,0,0,0
11/1/2012,SOYENERGY S.A., PILAR,BUENOS AIRES,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2012,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2012,CARGILL S.A., ROSARIO,SANTA FE,1727,18742.92,3976.76,20.58,0,0,0,0,0,0,0,3976.76,0,0,0,0,0,0,0
11/1/2012,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,3326,27682.61,6903.65,0,0,0,0,0,0,0,1327.41,5576.24,0,0,0,0,0,0,0
11/1/2012,UNITEC BIO S.A., SAN LORENZO,SANTA FE,4109,6746.86,6120.58,0,1515.98,0,553.82,0,0,0,2300.86,1749.92,0,0,0,0,0,0,0
11/1/2012,BIOCOMBUSTIBLES TRES ARROYOS S.A., TRES ARROYOS,BUENOS AIRES,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2012,PITEY S.A., VILLA MERCEDES,SAN LUIS,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2012,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,1200,240,195.48,0,0,0,0,0,0,0,0,0,195.48,0,0,0,0,0,0
11/1/2012,CREMER Y ASOCIADOS S.A.,ARROYO SECO,SANTA FE,3500,1921.51,3333.92,0,658.65,0,0,0,0,0,0,1133.81,1541.46,0,0,0,0,0,0
11/1/2012,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,2037,3897.03,2911.43,0,499.97,0,0,0,0,0,490.92,1920.54,0,0,0,0,0,0,0
11/1/2012,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,4166,3863.02,3836.08,0,388.12,0,700.5,0,0,0,0,2747.46,0,0,0,0,0,0,0
11/1/2012,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,4006,5912.58,5937.42,0,0,0,0,0,0,1028.74,0,4908.68,0,0,0,0,0,0,0
11/1/2012,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,1859,10224,3496.14,0,3496.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2012,COLALAO DEL VALLE S.A.,MALVINAS ARGENTINAS,BUENOS AIRES,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2012,DIASER S.A. ,SAN LUIS,SAN LUIS,3195,3069,3027,0,0,0,0,0,0,0,0,3027,0,0,0,0,0,0,0
11/1/2012,EXPLORA S.A.,SAN LORENZO,SANTA FE,3149,7446.31,5840.2,0,1120.18,0,0,0,0,0,1074.88,3645.14,0,0,0,0,0,0,0
11/1/2012,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,4166,1398.96,1398.96,0,0,0,356.14,0,0,0,459.6,583.22,0,0,0,0,0,0,0
11/1/2012,PROCHEM BIO S.A.,RAMALLO,BUENOS AIRES,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2012,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,4166,4180.19,4162.21,0,0,0,0,797.56,0,0,799.02,1446.99,1118.64,0,0,0,0,0,0
11/1/2012,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,1727,2292.98,2391.05,0,0,0,0,0,0,0,1144.48,1246.57,0,0,0,0,0,0,0
11/1/2012,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,2056,1266.68,3001.3,0,1091.22,0,0,0,0,0,612.08,1298,0,0,0,0,0,0,0
11/1/2012,RENOVA S.A.,SAN LORENZO,SANTA FE,2129,43111.96,4075.71,0,499.79,0,0,0,0,0,0,3575.92,0,0,0,0,0,0,0
12/1/2012,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,900,366.14,316.14,0,0,0,0,0,0,0,0,0,316.14,0,0,0,0,0,0
12/1/2012,ENERGÍA RENOVABLE S.A., CATRILÓ,LA PAMPA,4166,4261.64,4222.54,0,653.84,0,915.22,0,0,0,0,2653.48,0,0,0,0,0,0,0
12/1/2012,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,1400,1250,797.36,440.03,0,0,0,0,0,57.92,620.18,0,114.92,0,0,0,0,0,0
12/1/2012,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,4000,1312.74,1411.74,0,0,0,449.16,198.54,0,0,0,0,764.04,0,0,0,0,0,0
12/1/2012,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,2378.83,2742.46,0,0,0,446.8,169.32,0,0,0,2126.34,0,0,0,0,0,0,0
12/1/2012,SOYENERGY S.A., PILAR,BUENOS AIRES,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2012,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2012,CARGILL S.A., ROSARIO,SANTA FE,1705,2968.83,1704.92,54.63,0,0,0,0,0,0,0,1704.92,0,0,0,0,0,0,0
12/1/2012,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,3283,12725.63,8639.65,0,0,0,0,0,0,0,1089.63,7550.03,0,0,0,0,0,0,0
12/1/2012,UNITEC BIO S.A., SAN LORENZO,SANTA FE,4055,6562.56,6229.66,0,1685.52,0,0,0,0,0,2794.1,1750.04,0,0,0,0,0,0,0
12/1/2012,BIOCOMBUSTIBLES TRES ARROYOS S.A., TRES ARROYOS,BUENOS AIRES,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2012,PITEY S.A., VILLA MERCEDES,SAN LUIS,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2012,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,1200,1000,975.37,0,0,0,0,0,0,0,0,0,975.37,0,0,0,0,0,0
12/1/2012,CREMER Y ASOCIADOS S.A.,ARROYO SECO,SANTA FE,3500,1456.15,1433.21,0,0,0,0,0,0,0,0,414.91,1018.3,0,0,0,0,0,0
12/1/2012,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,2011,4103.01,1958.2,0,499.96,0,0,0,0,0,458.39,999.85,0,0,0,0,0,0,0
12/1/2012,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,4166,4230.83,4029.43,0,629.4,0,901.53,0,0,0,0,2498.5,0,0,0,0,0,0,0
12/1/2012,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,3954,5873.11,3925.55,0,0,0,0,0,0,929.44,0,2996.11,0,0,0,0,0,0,0
12/1/2012,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,1835,21133.66,1962.08,0,1966.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2012,COLALAO DEL VALLE S.A.,MALVINAS ARGENTINAS,BUENOS AIRES,150,202,147.76,0,0,0,0,0,0,0,0,147.76,0,0,0,0,0,0,0
12/1/2012,DIASER S.A. ,SAN LUIS,SAN LUIS,3154,3190,3153,0,0,0,0,0,0,0,0,3153,0,0,0,0,0,0,0
12/1/2012,EXPLORA S.A.,SAN LORENZO,SANTA FE,3107,8528.33,5241.28,0,1029.7,0,0,0,0,0,1066.1,3145.48,0,0,0,0,0,0,0
12/1/2012,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,4166,1056.54,1056.54,0,0,0,387.38,0,0,0,467.28,201.88,0,0,0,0,0,0,0
12/1/2012,PROCHEM BIO S.A.,RAMALLO,BUENOS AIRES,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2012,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,4166,4408.45,4135.35,0,0,0,0,87.8,0,0,211.68,3500.09,335.78,0,0,0,0,0,0
12/1/2012,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,1705,923.26,1852.51,0,0,0,0,0,0,0,951.44,901.07,0,0,0,0,0,0,0
12/1/2012,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,2030,3764.07,2117.56,0,1146.02,0,0,0,0,0,621.6,349.94,0,0,0,0,0,0,0
12/1/2012,RENOVA S.A.,SAN LORENZO,SANTA FE,2101,43603.61,3409.69,0,499.92,0,0,0,0,0,0,2909.77,0,0,0,0,0,0,0
1/1/2013,DIFEROIL S.A., ALVEAR,SANTA FE,2500,387.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2013,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,900,945.98,891.97,0,0,0,0,0,0,0,0,499.81,392.16,0,0,0,0,0,0
1/1/2013,ENERGÍA RENOVABLE S.A., CATRILÓ,LA PAMPA,4166,4223.98,4198.88,0,596.98,0,739.1,0,0,0,0,2862.8,0,0,0,0,0,0,0
1/1/2013,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,1400,1390,1282.42,0,0,0,0,0,0,233.18,1049.24,0,0,0,0,0,0,0,0
1/1/2013,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,4000,1530,1433.38,0,0,0,732.66,189.94,0,0,0,0,510.78,0,0,0,0,0,0
1/1/2013,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,3790.91,3731.6,0,345.16,0,0,193.47,0,0,0,3192.94,0,0,0,0,0,0,0
1/1/2013,SOYENERGY S.A., PILAR,BUENOS AIRES,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2013,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,4500,1112.5,1002.44,0,0,0,0,0,0,0,0,1002.44,0,0,0,0,0,0,0
1/1/2013,CARGILL S.A., ROSARIO,SANTA FE,1787,13410.47,1786.88,50.8,0,0,0,0,0,0,0,1786.88,0,0,0,0,0,0,0
1/1/2013,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,3444,30401.34,12702.16,0,0,0,0,0,0,0,1651.91,11050.25,0,0,0,0,0,0,0
1/1/2013,UNITEC BIO S.A., SAN LORENZO,SANTA FE,4256,5275.24,7213.39,0,1827.94,0,0,0,0,0,3635.54,1749.91,0,0,0,0,0,0,0
1/1/2013,BIOCOMBUSTIBLES TRES ARROYOS S.A., TRES ARROYOS,BUENOS AIRES,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2013,PITEY S.A., VILLA MERCEDES,SAN LUIS,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2013,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,1200,1200,1077.4,0,0,0,0,0,0,0,0,200.06,877.34,0,0,0,0,0,0
1/1/2013,CREMER Y ASOCIADOS S.A.,ARROYO SECO,SANTA FE,3800,3062.36,2744.29,0,1199.83,0,0,0,0,0,0,680.16,864.3,0,0,0,0,0,0
1/1/2013,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,2111,5988.12,542.66,0,0,0,0,0,0,0,542.66,0,0,0,0,0,0,0,0
1/1/2013,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,4166,4296.24,4253.2,0,772.5,0,1265.84,0,0,0,0,2214.86,0,0,0,0,0,0,0
1/1/2013,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,4068,2154.05,5048.3,0,0,0,0,0,0,613.34,0,4434.96,0,0,0,0,0,0,0
1/1/2013,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,1924,15260.49,2346.62,0,2346.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2013,COLALAO DEL VALLE S.A.,MALVINAS ARGENTINAS,BUENOS AIRES,300,300,321.26,0,0,0,0,0,0,0,0,321.26,0,0,0,0,0,0,0
1/1/2013,DIASER S.A. ,SAN LUIS,SAN LUIS,3211,4251,4310,0,0,0,0,0,0,0,0,4310,0,0,0,0,0,0,0
1/1/2013,EXPLORA S.A.,SAN LORENZO,SANTA FE,3262,8174.58,7173.93,0,1202.46,0,0,0,0,0,2608.42,3363.05,0,0,0,0,0,0,0
1/1/2013,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,4166,1653.16,1653.16,0,0,0,410.96,0,0,0,839.72,402.48,0,0,0,0,0,0,0
1/1/2013,PROCHEM BIO S.A.,RAMALLO,BUENOS AIRES,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2013,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,4166,4493,4192.58,0,0,0,0,516.44,0,0,772.09,2235.29,668.76,0,0,0,0,0,0
1/1/2013,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2013,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,2130,0,912.5,0,912.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2013,RENOVA S.A.,SAN LORENZO,SANTA FE,2206,45198.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2013,DIFEROIL S.A., ALVEAR,SANTA FE,2800,2518.3,2400.06,0,0,0,0,0,0,0,0,2400.06,0,0,0,0,0,0,0
2/1/2013,BIOBAHIA S.A., BAHÍA BLANCA,BUENOS AIRES,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2013,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,900,968,967.57,0,0,0,0,0,0,0,0,400.19,567.38,0,0,0,0,0,0
2/1/2013,ENERGÍA RENOVABLE S.A., CATRILÓ,LA PAMPA,4166,3712.62,4132.32,0,514.16,0,774.56,0,0,0,0,2843.6,0,0,0,0,0,0,0
2/1/2013,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,1400,1426,1520.67,0,0,0,0,0,0,234.22,1286.45,0,0,0,0,0,0,0,0
2/1/2013,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,4000,495,618.58,0,0,0,31.74,221.32,0,0,0,0,365.52,0,0,0,0,0,0
2/1/2013,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,3165.31,3215.34,0,343.76,0,0,164.58,0,0,0,2707,0,0,0,0,0,0,0
2/1/2013,SOYENERGY S.A., PILAR,BUENOS AIRES,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2013,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2013,CARGILL S.A., ROSARIO,SANTA FE,725,14356.32,795.87,16.33,0,0,0,0,0,0,0,795.87,0,0,0,0,0,0,0
2/1/2013,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,1395,11153.86,10718.17,172.84,1653.17,0,0,0,0,0,414.75,8650.25,0,0,0,0,0,0,0
2/1/2013,UNITEC BIO S.A., SAN LORENZO,SANTA FE,1729,5074.77,5775.81,0,1223.34,0,0,0,0,0,3102.32,1450.15,0,0,0,0,0,0,0
